,left_ax
29924,0.2627072
29925,0.36636677
29926,0.45973146
29927,0.52739847
29928,0.5927291
29929,0.6475069
29930,0.6909454
29931,0.7419392
29932,0.78822505
29933,0.80835074
29934,0.8045654000000001
29935,0.7871551999999999
29936,0.76667845
29937,0.74453944
29938,0.7286037
29939,0.7198508000000001
29940,0.69848365
29941,0.6551106
29942,0.5901523
29943,0.5048363
29944,0.4075474
29945,0.31447002
29946,0.22851051
29947,0.1963083
29948,0.3250149
29949,0.91022867
29950,0.9169699
29951,0.98406935
29952,0.8123751
29953,0.45689726
29954,1.3160936
29955,1.1237867
29956,-0.26220226
29957,-0.7390689
29958,-0.5247235
29959,-0.7833376999999999
29960,-0.7201475
29961,-0.15249391
29962,0.113925025
29963,0.06825556
29964,-0.08543544
29965,-0.2065224
29966,-1.9448178
29967,0.48996472
29968,0.78263927
29969,-0.11874174
29970,-0.62019604
29971,-1.148564
29972,-1.2906413
29973,-0.9761322
29974,-0.27039847
29975,0.47686622
29976,0.8913603999999999
29977,0.9050449
29978,0.76234937
29979,0.4790484
29980,0.1420406
29981,-0.1404933
29982,-0.27768648
29983,-0.30223754
29984,-0.24177492
29985,-0.06050087
29986,0.16609523
29987,0.34700647
29988,0.41236988
29989,0.34756973
29990,0.28144407
29991,0.2389501
29992,0.20594665
29993,0.16245195
29994,0.11013004
29995,0.09665996
29996,0.009612564
29997,-0.07720828
29998,-0.13639954
29999,-0.17468329
30000,-0.18233052
30001,-0.16500288
30002,-0.14302912
30003,-0.119109556
30004,-0.09614672
30005,-0.079972245
30006,-0.086813614
30007,-0.050555624
30008,-0.0038594874
30009,0.020490384
30010,0.0085929619999999
30011,-0.017568
30012,-0.09484519
30013,-0.18099757
30014,-0.24084118
30015,-0.27043226
30016,-0.2813395
30017,-0.27650967
30018,-0.25394526
30019,-0.2255325
30020,-0.19452102
30021,-0.1669504
30022,-0.14740933
30023,-0.10877568
30024,-0.104296155
30025,-0.10176531
30026,-0.11241196
30027,-0.13286217
30028,-0.12818177
30029,-0.16078652
30030,-0.1832468
30031,-0.1777747999999999
30032,-0.15960135
30033,-0.16355279
30034,-0.23921035
30035,-0.32261473
30036,-0.46037075
30037,-0.4274723
30038,-0.2309839
30039,-0.009792664
30040,0.3850872
30041,0.186198
30042,-0.117616236
30043,-0.35087025
30044,-0.41372076
30045,-0.27055538
30046,-0.09911855
30047,-0.19022511
30048,-0.243512
30049,-0.19785312
30050,-0.109231524
30051,-0.10882905
30052,-0.14856769
30053,-0.16448702
30054,-0.18828388
30055,-0.19567057
30056,-0.16078795
30057,-0.1873548
30058,-0.21689403
30059,-0.19162168
30060,-0.13441019
30061,-0.06254676
30062,0.020408455
30063,0.06740942
30064,0.07465406
30065,0.031863492
30066,-0.02579476
30067,-0.05636915
30068,-0.054775525
30069,-0.011170152
30070,0.065669216
30071,0.112538815
30072,0.10218154
30073,0.06142283
30074,0.0004745376
30075,-0.11464273
30076,-0.26554084
30077,-0.3731803
30078,-0.3700931
30079,-0.36770323
30080,-0.22118393
30081,-0.10489124
30082,-0.047993124
30083,-0.0031127469
30084,0.156648
30085,0.09808234
30086,-0.12193606
30087,-0.13470635
30088,-0.06649798
30089,-0.27881962
30090,-0.64128464
30091,-0.40325704
30092,-0.43073583
30093,-0.6225676
30094,-0.7051129
30095,-0.485221
30096,-0.6824547
30097,-0.7873306
30098,-0.7574435
30099,-0.6878865
30100,-0.73628277
30101,-0.7673584
30102,-0.78048116
30103,-0.73616934
30104,-0.67919606
30105,-0.6484082
30106,-0.6002123
30107,-0.6511566999999999
30108,-0.5328831
30109,-0.29232916
30110,-0.13862775
30111,-0.3228867
30112,-0.30759063
30113,-0.23466767
30114,-0.16068053
30115,-0.11006909
30116,-0.089792
30117,-0.08978695
30118,-0.089384474
30119,-0.07159577
30120,-0.05726203
30121,-0.06848394
30122,-0.12140145
30123,-0.21677828
30124,-0.326314
30125,-0.4285884
30126,-0.52207774
30127,-0.60819876
30128,-0.68869704
30129,-0.7583344
30130,-0.8150969
30131,-0.8620812
30132,-0.903474
30133,-0.938089
30134,-0.9579541
30135,-0.9712344
30136,-0.9775446
30137,-0.97769016
30138,-0.97390723
30139,-0.96807206
30140,-0.959619
30141,-0.9527365
30142,-0.9403714
30143,-0.92739207
30144,-0.91164887
30145,-0.8884052
30146,-0.86305183
30147,-0.83328927
30148,-0.80507404
30149,-0.7784899000000001
30150,-0.7540614000000001
30151,-0.7330574000000001
30152,-0.71092063
30153,-0.6870734000000001
30154,-0.65907717
30155,-0.63043207
30156,-0.6054073
30157,-0.586088
30158,-0.56717163
30159,-0.5498414
30160,-0.53339887
30161,-0.5136497999999999
30162,-0.48706898
30163,-0.45809373
30164,-0.42722526
30165,-0.39419016
30166,-0.36203584
30167,-0.33181202
30168,-0.30260396
30169,-0.27523494
30170,-0.24963021
30171,-0.23094054
30172,-0.21854323
30173,-0.20959294
30174,-0.20076893
30175,-0.20881845
30176,-0.2286409
30177,-0.26349667
30178,-0.309366
30179,-0.3606605
30180,-0.41660595
30181,-0.46790272
30182,-0.5172047000000001
30183,-0.5622243
30184,-0.59950495
30185,-0.62809193
30186,-0.66310734
30187,-0.69268644
30188,-0.715855
30189,-0.73427963
30190,-0.7471029
30191,-0.75048375
30192,-0.7492763000000001
30193,-0.7433493
30194,-0.73298603
30195,-0.720344
30196,-0.70995945
30197,-0.709557
30198,-0.70597506
30199,-0.69985765
30200,-0.6902982
30201,-0.67806256
30202,-0.665114
30203,-0.65424716
30204,-0.6385400999999999
30205,-0.6290366999999999
30206,-0.6230266999999999
30207,-0.61839575
30208,-0.61532813
30209,-0.6145314000000001
30210,-0.6219509
30211,-0.627767
30212,-0.6337428
30213,-0.6441802
30214,-0.6573259
30215,-0.67268246
30216,-0.6879403000000001
30217,-0.7000510999999999
30218,-0.7091137
30219,-0.7189334
30220,-0.7233154
30221,-0.72642297
30222,-0.72806615
30223,-0.72621393
30224,-0.72038764
30225,-0.7211844000000001
30226,-0.7151689999999999
30227,-0.7113547
30228,-0.7057375
30229,-0.69644547
30230,-0.68808
30231,-0.6729425
30232,-0.6608916
30233,-0.65127057
30234,-0.6395389
30235,-0.62153316
30236,-0.60998064
30237,-0.59738123
30238,-0.5859286
30239,-0.5750036999999999
30240,-0.5636892
30241,-0.55173826
30242,-0.54406023
30243,-0.53828406
30244,-0.5295495
30245,-0.5173592
30246,-0.50491065
30247,-0.4961468
30248,-0.48196492
30249,-0.47006306
30250,-0.4620164000000001
30251,-0.4575349
30252,-0.4563398
30253,-0.4570369000000001
30254,-0.46592066
30255,-0.47410938
30256,-0.4830491
30257,-0.50320375
30258,-0.52373004
30259,-0.5463371
30260,-0.5716331
30261,-0.59855056
30262,-0.62700504
30263,-0.65893495
30264,-0.669802
30265,-0.65587586
30266,-0.6525415
30267,-0.6732161
30268,-0.7117217
30269,-0.7370783000000001
30270,-0.7299325
30271,-0.7379963
30272,-0.7649741
30273,-0.7948068
30274,-0.79911387
30275,-0.74799937
30276,-0.68259495
30277,-0.620542
30278,-0.55558074
30279,-0.48082304
30280,-0.39540556
30281,-0.30766374
30282,-0.22656646
30283,-0.14885329
30284,-0.073025
30285,0.0009330318
30286,0.07096391
30287,0.13510177
30288,0.19173197
30289,0.23500152
30290,0.26201102
30291,0.27172136
30292,0.25924432
30293,0.22693253
30294,0.1856812
30295,0.14180581
30296,0.0977828
30297,0.05247378
30298,0.009815791
30299,-0.023264563
30300,-0.047219977
30301,-0.057875674
30302,-0.051904198
30303,-0.029768
30304,-0.0019965088
30305,0.0451102
30306,0.10205836
30307,0.16563708
30308,0.23715883
30309,0.32168075
30310,0.3631841
30311,0.4245777
30312,0.4933726
30313,0.5542295
30314,0.59979975
30315,0.65050644
30316,0.68009025
30317,0.69438934
30318,0.6899408
30319,0.666208
30320,0.62976265
30321,0.6003781
30322,0.5680566999999999
30323,0.5340913
30324,0.52723557
30325,0.60718507
30326,0.8892912000000001
30327,1.1291773
30328,1.2367633999999998
30329,1.3474959
30330,1.3795148000000002
30331,1.386218
30332,3.143252
30333,1.4532887
30334,0.27362052
30335,0.1530186
30336,0.4047397
30337,-0.28911117
30338,-0.26416028
30339,0.008858392
30340,0.05637139
30341,-0.13954678
30342,-0.4050052
30343,-0.49757472
30344,-1.837701
30345,-0.96112156
30346,-0.21298364
30347,-0.28878608
30348,-0.74042237
30349,-0.9827441
30350,-0.96477515
30351,-0.7020884000000001
30352,-0.22351749
30353,0.32312885
30354,0.7141616
30355,0.94475615
30356,1.0250880999999998
30357,1.0657395
30358,0.8699136000000001
30359,0.38528985
30360,-0.08142037
30361,-0.30882463
30362,-0.38487494
30363,-0.27888834
30364,-0.05016143
30365,0.2171501
30366,0.49925625
30367,0.53058094
30368,0.3714867
30369,0.20848264
30370,0.13171487
30371,0.116022274
30372,0.0025213938
30373,0.0022541345
30374,0.030195309
30375,0.010086398
30376,-0.06175876
30377,-0.09553713
30378,-0.06655883
30379,-0.09103716
30380,-0.1391869
30381,-0.19529694
30382,-0.24854346
30383,-0.2883844
30384,-0.23797569
30385,-0.17542717
30386,-0.15388094
30387,-0.15288702
30388,-0.12843579
30389,-0.15258493
30390,-0.19031918
30391,-0.22400561
30392,-0.2536352
30393,-0.27443224
30394,-0.27641943
30395,-0.2719922
30396,-0.2545646
30397,-0.22355263
30398,-0.18253261
30399,-0.13904575
30400,-0.104432
30401,-0.1179778
30402,-0.1417088
30403,-0.14276677
30404,-0.13812399
30405,-0.15787883
30406,-0.1116745
30407,-0.104501866
30408,-0.104461886
30409,-0.12777942
30410,-0.17988017
30411,-0.22529261
30412,-0.30994043
30413,-0.43862733
30414,-0.29195595
30415,0.06296209
30416,0.27920625
30417,0.33219424
30418,-0.00084129453
30419,-0.26629317
30420,-0.35155836
30421,-0.27452177
30422,-0.13112898
30423,-0.100111745
30424,-0.1521277999999999
30425,-0.1794131
30426,-0.15809241
30427,-0.15141921
30428,-0.15420805
30429,-0.13924715
30430,-0.16498499
30431,-0.19048119
30432,-0.1622938
30433,-0.11209467
30434,-0.11939057
30435,-0.11963006
30436,-0.11465996
30437,-0.08855867
30438,-0.0009775298
30439,0.038061246
30440,0.058620173
30441,0.05760307
30442,0.046151135
30443,0.03390412
30444,-0.011115742
30445,-0.011672026
30446,0.007229488
30447,0.075243786
30448,0.16491401
30449,0.151768
30450,0.13566895
30451,0.025446216
30452,-0.06553379
30453,-0.17472105
30454,-0.33957222
30455,-0.3097921
30456,-0.2279331
30457,-0.041338183
30458,0.1481447
30459,0.24474268
30460,0.22844128
30461,0.47435984
30462,0.43288815
30463,0.1858805
30464,0.107870415
30465,0.26365075
30466,0.17131148
30467,-0.17964788
30468,-0.04238697
30469,-0.07355133
30470,-0.18697031
30471,-0.17044316
30472,-0.32459506
30473,-0.3904217
30474,-0.43952215
30475,-0.48462713
30476,-0.5629378
30477,-0.7041457
30478,-0.8035574000000001
30479,-0.8453697
30480,-0.6920884
30481,-0.68778354
30482,-0.77769905
30483,-0.42189902
30484,-0.41747168
30485,-0.40866166
30486,-0.30819443
30487,-0.1575666
30488,-0.033513643
30489,0.008747322
30490,0.008874563
30491,0.009719711
30492,0.026549354
30493,0.043693285
30494,0.029623436
30495,-0.042419832
30496,-0.14015383
30497,-0.24283803
30498,-0.34626898
30499,-0.44756424
30500,-0.5439595
30501,-0.63290876
30502,-0.7038033
30503,-0.7707706999999999
30504,-0.8304898999999999
30505,-0.8763535
30506,-0.9039375
30507,-0.9168154
30508,-0.9245435
30509,-0.9283824
30510,-0.9225459
30511,-0.9039584
30512,-0.88705397
30513,-0.86250025
30514,-0.826566
30515,-0.7873588
30516,-0.7490963
30517,-0.7123464
30518,-0.6817614000000001
30519,-0.6536765
30520,-0.63622636
30521,-0.62691355
30522,-0.62298983
30523,-0.62454313
30524,-0.6350089
30525,-0.6454736999999999
30526,-0.6596345
30527,-0.6771005999999999
30528,-0.69624543
30529,-0.7163696999999999
30530,-0.7262903
30531,-0.7362558000000001
30532,-0.7474248
30533,-0.7569185
30534,-0.76003706
30535,-0.75400054
30536,-0.749065
30537,-0.7369089
30538,-0.72357786
30539,-0.71009666
30540,-0.6907772
30541,-0.67145586
30542,-0.6613757
30543,-0.64445865
30544,-0.6258023
30545,-0.61071265
30546,-0.593408
30547,-0.5774738
30548,-0.5587603
30549,-0.5416496000000001
30550,-0.52690053
30551,-0.51343614
30552,-0.5042737
30553,-0.5087054
30554,-0.5259545999999999
30555,-0.55193716
30556,-0.58253425
30557,-0.61599684
30558,-0.6510121999999999
30559,-0.68367726
30560,-0.7145023
30561,-0.74103373
30562,-0.75894964
30563,-0.76691675
30564,-0.77115947
30565,-0.7710100000000001
30566,-0.7633613
30567,-0.74650145
30568,-0.72339624
30569,-0.6927194999999999
30570,-0.65875965
30571,-0.622113
30572,-0.5855119000000001
30573,-0.55336064
30574,-0.52348405
30575,-0.50182533
30576,-0.48811993
30577,-0.4770641
30578,-0.46507388
30579,-0.46188703
30580,-0.46017405
30581,-0.4610904000000001
30582,-0.4638391
30583,-0.46762335
30584,-0.471896
30585,-0.471896
30586,-0.48081973
30587,-0.48441482
30588,-0.48758125
30589,-0.49928403
30590,-0.5036659000000001
30591,-0.5105569000000001
30592,-0.51638347
30593,-0.5244314
30594,-0.53481835
30595,-0.541192
30596,-0.5456193
30597,-0.5500467
30598,-0.5537794
30599,-0.55685323
30600,-0.5591272
30601,-0.5583223
30602,-0.5567626999999999
30603,-0.5545693
30604,-0.5511231
30605,-0.5456087
30606,-0.53734785
30607,-0.52688456
30608,-0.51712424
30609,-0.5087973
30610,-0.4989771
30611,-0.48583272
30612,-0.47060856
30613,-0.4581302
30614,-0.44434643
30615,-0.4314685
30616,-0.4192375
30617,-0.40711173
30618,-0.39664844
30619,-0.3865725
30620,-0.37711328
30621,-0.36980292
30622,-0.36338407
30623,-0.35474727
30624,-0.34146383
30625,-0.32057437
30626,-0.30465335
30627,-0.29175466
30628,-0.28033322
30629,-0.27252555
30630,-0.27695233
30631,-0.27800906
30632,-0.2904858
30633,-0.31020758
30634,-0.32920298
30635,-0.34530202
30636,-0.3637861
30637,-0.39259645
30638,-0.41601312
30639,-0.44418266
30640,-0.49300992
30641,-0.54010564
30642,-0.5663421999999999
30643,-0.55791646
30644,-0.53698605
30645,-0.53260285
30646,-0.5649783
30647,-0.56980747
30648,-0.5472134
30649,-0.5427472
30650,-0.55919737
30651,-0.5837071999999999
30652,-0.59655136
30653,-0.5748171999999999
30654,-0.5395631
30655,-0.5063649
30656,-0.48030216
30657,-0.45774725
30658,-0.42474768
30659,-0.38524514
30660,-0.34272653
30661,-0.30285043
30662,-0.269246
30663,-0.24224015
30664,-0.21487115
30665,-0.18678774
30666,-0.15834369
30667,-0.12734966
30668,-0.09877253
30669,-0.0863608999999999
30670,-0.08595843
30671,-0.085555986
30672,-0.08392085
30673,-0.08214993
30674,-0.079080984
30675,-0.0662031
30676,-0.055284392
30677,-0.02814997
30678,0.0153340595
30679,0.06995608
30680,0.13139197
30681,0.21430397
30682,0.31593505
30683,0.43289042
30684,0.55918705
30685,0.6883041999999999
30686,0.8146945
30687,0.9354375
30688,1.0223161
30689,1.0880766000000002
30690,1.1250411
30691,1.1260633
30692,1.095072
30693,1.0459689
30694,0.96992683
30695,0.8685697
30696,0.74496204
30697,0.60642445
30698,0.4719974
30699,0.35456187
30700,0.25808463
30701,0.18130147
30702,0.13469799
30703,0.1580781
30704,0.45913717
30705,0.6506920999999999
30706,0.81109685
30707,0.972673
30708,1.1226934
30709,1.2264729
30710,2.3597267000000004
30711,0.769365
30712,-0.16543025
30713,-0.18876606
30714,-0.22960523
30715,-0.76087403
30716,-0.61499643
30717,-0.01527498
30718,0.044755287
30719,-0.25265172
30720,-0.1486225
30721,-0.63683724
30722,-1.8524119
30723,-0.19257917
30724,0.8866453000000001
30725,0.009726616
30726,-0.38095018
30727,-0.6698977
30728,-0.86315674
30729,-0.6295430999999999
30730,-0.08510477
30731,0.53480905
30732,1.0813841999999998
30733,1.2050987
30734,1.0704482
30735,0.6097764
30736,0.024189387
30737,-0.3824474
30738,-0.5019703
30739,-0.4230859
30740,-0.24521804
30741,-0.04892854
30742,0.09747792
30743,0.15221164
30744,0.20998049
30745,0.35551193
30746,0.36640644
30747,0.24875283
30748,0.106542684
30749,0.07506862
30750,0.11545633
30751,0.15106858
30752,0.1410805
30753,0.08440834
30754,0.024670007
30755,-0.0036131886
30756,-0.06950711
30757,-0.119372725
30758,-0.15671591
30759,-0.2064601
30760,-0.26144013
30761,-0.27948502
30762,-0.24879214
30763,-0.19875853
30764,-0.15376951
30765,-0.11712
30766,-0.09999074
30767,-0.09490116
30768,-0.11587644
30769,-0.14871238
30770,-0.16719441
30771,-0.17994177
30772,-0.21918328
30773,-0.24174997
30774,-0.23434046
30775,-0.2003212
30776,-0.16247265
30777,-0.12734689
30778,-0.1000605
30779,-0.08790976
30780,-0.09452286
30781,-0.1190823
30782,-0.15174739
30783,-0.13531673
30784,-0.11768709
30785,-0.12908576
30786,-0.1639685
30787,-0.13608368
30788,-0.15096211
30789,-0.24781303
30790,-0.38640583
30791,-0.46073994
30792,-0.33649224
30793,-0.07970658
30794,0.24649832
30795,0.2755946
30796,0.062684014
30797,-0.20348033
30798,-0.31505784
30799,-0.33880144
30800,-0.18482192
30801,-0.09374536
30802,-0.15834865
30803,-0.31621772
30804,-0.2651020999999999
30805,-0.21206939
30806,-0.17586587
30807,-0.1794853
30808,-0.19357592
30809,-0.16805968
30810,-0.18455946
30811,-0.18284447
30812,-0.17338601
30813,-0.17024714
30814,-0.17708851
30815,-0.18018019
30816,-0.117788374
30817,-0.07532586
30818,-0.03808064
30819,0.009808841
30820,0.060879145
30821,0.052426953
30822,0.011010861
30823,-0.018050179
30824,-0.032379027
30825,-0.010162939
30826,0.06504814
30827,0.1286327
30828,0.11877554
30829,0.098488726
30830,0.06635646
30831,0.003599649
30832,-0.11573555
30833,-0.3045211
30834,-0.35231626
30835,-0.3057316
30836,-0.24268726
30837,-0.18376382
30838,-0.0244
30839,-0.034460846
30840,0.044539887
30841,0.15915358
30842,0.15493637
30843,-0.03180037
30844,0.016502973
30845,0.08857434
30846,-0.18266423
30847,-0.33310992
30848,-0.25502163
30849,-0.23136589
30850,-0.510655
30851,-0.5800938
30852,-0.4403562
30853,-0.45113298
30854,-0.7017711
30855,-0.7679476
30856,-0.604941
30857,-0.6139491
30858,-0.67109823
30859,-0.68475825
30860,-0.63266426
30861,-0.63668954
30862,-0.69301176
30863,-0.7465354999999999
30864,-0.49862063
30865,-0.22556934
30866,-0.37821773
30867,-0.07478259
30868,-0.17191614
30869,-0.14450894
30870,-0.05366058
30871,0.016909469
30872,0.07002112
30873,0.0845106
30874,0.09191992
30875,0.1251212
30876,0.17745252
30877,0.22003195
30878,0.2075565
30879,0.12115826
30880,0.018220743
30881,-0.08720519
30882,-0.18962839
30883,-0.28861117
30884,-0.38239026
30885,-0.46313894
30886,-0.5385254
30887,-0.6098061
30888,-0.6778488
30889,-0.74224997
30890,-0.7812887
30891,-0.81900966
30892,-0.8593263000000001
30893,-0.8951326999999999
30894,-0.91909355
30895,-0.9366212
30896,-0.94972754
30897,-0.96359164
30898,-0.9730123
30899,-0.9765975
30900,-0.9789181
30901,-0.9785196
30902,-0.97589034
30903,-0.97224563
30904,-0.96672827
30905,-0.95686716
30906,-0.9365511
30907,-0.9173124
30908,-0.89738286
30909,-0.87294054
30910,-0.84391046
30911,-0.8164239999999999
30912,-0.7977009
30913,-0.7731098000000001
30914,-0.74900955
30915,-0.72644347
30916,-0.7032585
30917,-0.67935413
30918,-0.6516184
30919,-0.6233371
30920,-0.59623706
30921,-0.5709781999999999
30922,-0.54667854
30923,-0.53364414
30924,-0.52806586
30925,-0.52257776
30926,-0.51560676
30927,-0.5093442
30928,-0.49460325
30929,-0.4741053
30930,-0.4478651
30931,-0.41830912
30932,-0.38858792
30933,-0.36149633
30934,-0.35030383
30935,-0.3439905
30936,-0.34542352
30937,-0.35480765
30938,-0.36954695
30939,-0.3973149
30940,-0.42578322
30941,-0.45383742
30942,-0.48336613
30943,-0.5155212
30944,-0.5488400999999999
30945,-0.5750017
30946,-0.59472054
30947,-0.60692054
30948,-0.6118011
30949,-0.6100247
30950,-0.60117114
30951,-0.5915520000000001
30952,-0.58189213
30953,-0.5762474
30954,-0.5751155
30955,-0.5768458000000001
30956,-0.586908
30957,-0.5951841
30958,-0.60296166
30959,-0.61060834
30960,-0.61815494
30961,-0.6256109999999999
30962,-0.63849026
30963,-0.6513684000000001
30964,-0.6674536
30965,-0.6837951999999999
30966,-0.69657236
30967,-0.70542586
30968,-0.7107496
30969,-0.71720976
30970,-0.7267074
30971,-0.73837847
30972,-0.75015223
30973,-0.7626293000000001
30974,-0.7721667
30975,-0.78170514
30976,-0.7897955
30977,-0.7956818
30978,-0.79993254
30979,-0.80154246
30980,-0.80383664
30981,-0.8011196999999999
30982,-0.79582745
30983,-0.7903137
30984,-0.7822640000000001
30985,-0.7713969
30986,-0.7570438
30987,-0.7410564000000001
30988,-0.72280383
30989,-0.70255864
30990,-0.688472
30991,-0.67099106
30992,-0.6564913
30993,-0.64320856
30994,-0.62968576
30995,-0.61605793
30996,-0.6072033
30997,-0.59482586
30998,-0.5848806
30999,-0.5757051999999999
31000,-0.5663118
31001,-0.55903596
31002,-0.55058485
